Date,10-Year Breakeven Inflation Rate,10-Year Treasury Constant Maturity Rate,30-Year Treasury Constant Maturity Rate,5-Year Breakeven Inflation Rate,5-Year Treasury Constant Maturity Rate,AGG_kurt_20,AGG_kurt_5,AGG_skew_20,AGG_skew_5,AGG_std_20,AGG_std_5,BND_kurt_20,BND_kurt_5,BND_skew_20,BND_skew_5,BND_std_20,BND_std_5,BSV_kurt_20,BSV_kurt_5,BSV_skew_20,BSV_skew_5,BSV_std_20,BSV_std_5,Crude Oil Prices: Brent - Europe_kurt_20,Crude Oil Prices: Brent - Europe_kurt_5,Crude Oil Prices: Brent - Europe_skew_20,Crude Oil Prices: Brent - Europe_skew_5,Crude Oil Prices: Brent - Europe_std_20,Crude Oil Prices: Brent - Europe_std_5,Dow Jones Industrial Average_kurt_20,Dow Jones Industrial Average_kurt_5,Dow Jones Industrial Average_skew_20,Dow Jones Industrial Average_skew_5,Dow Jones Industrial Average_std_20,Dow Jones Industrial Average_std_5,GLD_kurt_20,GLD_kurt_5,GLD_skew_20,GLD_skew_5,GLD_std_20,GLD_std_5,GOLD_kurt_20,GOLD_kurt_5,GOLD_skew_20,GOLD_skew_5,GOLD_std_20,GOLD_std_5,IGSB_kurt_20,IGSB_kurt_5,IGSB_skew_20,IGSB_skew_5,IGSB_std_20,IGSB_std_5,LQD_kurt_20,LQD_kurt_5,LQD_skew_20,LQD_skew_5,LQD_std_20,LQD_std_5,MBB_kurt_20,MBB_kurt_5,MBB_skew_20,MBB_skew_5,MBB_std_20,MBB_std_5,NASDAQ Composite Index_kurt_20,NASDAQ Composite Index_kurt_5,NASDAQ Composite Index_skew_20,NASDAQ Composite Index_skew_5,NASDAQ Composite Index_std_20,NASDAQ Composite Index_std_5,SHV_kurt_20,SHV_kurt_5,SHV_skew_20,SHV_skew_5,SHV_std_20,SHV_std_5,SHY_kurt_20,SHY_kurt_5,SHY_skew_20,SHY_skew_5,SHY_std_20,SHY_std_5,SPY_kurt_20,SPY_kurt_5,SPY_skew_20,SPY_skew_5,SPY_std_20,SPY_std_5,US Dollar/USDX_kurt_20,US Dollar/USDX_kurt_5,US Dollar/USDX_skew_20,US Dollar/USDX_skew_5,US Dollar/USDX_std_20,US Dollar/USDX_std_5,VIX_kurt_20,VIX_kurt_5,VIX_skew_20,VIX_skew_5,VIX_std_20,VIX_std_5
2007-05-13,1.072247468036919,2.3870588794281073,1.7964544268600786,1.4342371584842575,3.0717709400074615,-0.5921862070367915,-1.0876286626805747,0.01983087730583516,0.881789456190275,-0.9351324378285621,-0.7549644962944123,-0.3985640196755184,-0.8297810521807836,-0.8655660739998198,-0.09917704076811149,-0.9720102714599947,-0.7266809676169028,1.810020822420203,-1.2082010792641615,-2.1217540073536885,0.6121240939737472,-0.6839431268581317,-0.6884274699487868,-0.0873449389276211,-0.9024365589996911,-0.7063658248963158,0.2777240437900122,-0.7400848785623674,-0.33562171021294634,-0.6060894482488454,1.473739254561184,-0.3864834113207662,-1.6269807165993728,-0.34154397658511293,-0.6211701562046203,-0.4275188306011771,-0.9132991012810138,-0.6613876947725931,0.6378143481467787,-1.1051404988326126,-0.39978406901257096,-1.028555243241264,-1.2812498903396654,-0.36461359599555987,0.4162208671381776,-1.1458616247130051,-0.581624545328552,0.39547912823149545,-0.641000669964942,-1.1831527450498809,-0.3033270925623,-0.3739010047366321,-0.388495098488753,-0.7011463253812711,0.2355496172355632,-0.7868621911985668,0.12563115840000144,-0.68444888545536,-0.739997453717169,0.05441712137138479,-0.583032553406691,-0.04431485351273279,0.832340371766281,-0.9540214319854892,-0.5384416680065516,-0.9449654960652398,-0.6050667133549038,0.1454771822213692,-0.45925234962756833,-0.7961344026973277,-0.5998464976030888,-0.6509060679408595,1.1935302012185334,0.1863517954709179,-1.5364005786544221,2.070058680489879,0.9794874745492511,1.5722283079164303,-1.0385394850633056,-1.8159598078199926,-0.5642473282056447,-0.5047305604357367,-0.3707915502308591,-0.7823202731579533,1.4492655203327434,-0.019495007795526226,-1.525932228017331,-0.6772414262910207,-0.6846906311323077,0.337688049552991,0.8127995135507242,1.164959643315917,1.102717076204571,-1.2042515066762673,-1.0586352666645933,0.02788796360466452,-0.5496391607615692,-0.45105969096863563,0.42499460645798987,-0.8443949063039927,-0.6270649250675455
2007-05-20,1.047488101080279,2.4972816764444574,1.8864566574663275,1.3170216659073304,3.180739914540387,1.6481528109792178,-0.10527053434529887,-1.6237533153916721,-0.7783413731312339,-0.8450510305678411,-0.3701695625414383,0.8338409005647812,-0.4844495907756249,-1.624358661778272,-0.6141223002465259,-0.9052494138967676,-0.4837538597868699,0.3519863539244609,-0.5091636452442192,-1.4813641560838684,-0.4963741752758994,-0.7403485578515923,-0.3824393299530224,-0.2679055796054876,-1.4738387505480757,-0.14349331552727013,-0.48731230251837354,-0.4326079362454163,0.06902320479952279,-0.3012421383065335,0.521014753260807,0.4507383874076924,-0.9168089086953377,-0.4379747408969227,-0.5486153521296037,-0.5718476392057176,1.3405168073703895,-0.4295608508936543,1.1894558680418934,-0.9599995324046598,-0.7290994045987402,-0.21887351457598392,-1.4147372402420062,-0.3761948350853043,0.6185798198854787,-0.95806437384938,-0.7285125939977147,4.725615606658504,1.2986791135486255,-2.7667904935140846,-1.147540139263091,-0.41300159395410135,-0.3203367081823215,0.16858335813143846,0.07959634196520364,-1.16903010992993,0.4649670624778876,-0.6929361385206259,-0.5475732828118557,6.881992236754732,0.9963029951230012,-3.661268169727251,-1.5961340473279177,-0.6156046130526471,0.9690754871655909,-0.7553295749864729,0.23757729612976272,-0.013192324412467123,0.6725961476339963,-0.8496349569266343,-0.5562825982609265,-0.7237498552341518,1.416105235496607,0.120108393191084,-1.734584387590472,2.4263439171453345,0.876218591185263,-0.29039805508945055,-0.16948471624647685,0.02321680759423885,0.5926151971237061,-0.7735820706296607,-0.12125132783156303,0.020339521403517094,-0.5778475483757416,0.41382057020637997,-0.1026473431909204,-0.7055910461616846,-0.5576561910463655,-0.9117925910799138,1.6467864968319645,0.2629542333847474,-1.8539218881654258,-1.0267784272092344,-0.568534049646486,-0.1300308523949561,0.7443510605721055,-0.12857659375386604,-0.6801206701763186,-0.8917843721589443,-0.6305079723073489
2007-05-27,0.9979693671669997,2.596482193759173,1.9652086092467946,1.2584139196188662,3.300605786526606,-0.9362094362010509,0.773665940663941,-0.8139738270547021,-0.9591175851700311,-0.5696231511226045,-0.824625012466779,-0.8881512239316952,1.2928784197830747,-0.8600407824875246,-0.9753091156033913,-0.6302926416360833,-0.7918169103466781,-0.8282062086936474,0.32415806553485654,-0.6479303121440319,0.6078369663098683,-0.6268849652282174,-0.5953877150809564,-0.7760607475638571,-0.002983755749738296,0.3618727187732414,0.17455019677934303,0.1301827693081508,-0.3674997351436106,-0.8398273098187081,1.7576369855692333,-0.001672071955729925,-1.8173086728939838,-0.5820686988549074,-0.7543183440537118,-0.5128651786553391,0.42193326571585904,0.7057978714227715,0.6819662645400252,-0.8351357412303528,-1.0206567800646584,-0.13907547808473725,0.6697737054316353,0.7541239370352805,-1.3331385719092903,-0.977054824592813,-1.0917461779887276,-0.10564399632480836,-0.4649421061459413,-0.2551805714312485,-0.3039205338215383,-0.45734266044161187,-0.3746019662608128,-0.9766749903574435,0.8309898137325658,-0.7592813684825936,-1.390783263414853,-0.5256443913077777,-0.7674228666108633,-0.08375663267307254,0.77525899743853,-1.1208380233255582,1.3508500989312746,-0.3159012543804251,-0.8533507837291817,-0.592290048205284,0.1188945711135486,-0.21546364364591794,-0.6561962456928073,-0.8466462420914003,-0.5701792936438869,-0.7649332193128429,0.5739396818971155,-0.10528702432121304,-1.1336668341258729,2.3179208458280036,1.4294153965051226,-0.4499122246324641,1.0869150939814756,0.5354317729130647,1.5171805628570214,-0.7852431868149875,-0.48748345272549787,0.2881039777060112,0.17767958151012153,-0.26916160246239224,-1.1374907962332945,-0.7542042269334073,-0.6890371236729758,-0.8103884610404847,-1.0891292987912016,-0.7978576106384544,0.7566101724056447,-1.112486082078232,-1.4284456484546422,-0.32413618488780116,0.9267916138716906,-0.04796710827844868,1.116113458091296,-0.927241287947895,-0.6717086482522985
2007-06-03,1.097006834993558,2.651593592267348,1.9764588880725755,1.3365575813368178,3.398677863606239,-1.0817927872198152,0.2605194935196961,0.17509210929351937,0.5609023589690945,-0.44504683482733615,-0.6339422155335612,-1.0069788337735979,-0.14289371480048263,0.11948152580777041,-0.7085291555604682,-0.49507176350371307,-0.6252280371179983,-0.17360154598009897,-0.9518990890004836,-0.528631693992112,-0.6979242427007689,-0.4864561232648408,-0.2652082203811461,-0.5024168064468484,0.5284314202456065,-0.522360453802775,1.2250911815180325,0.11880874713010227,-0.06890011293737341,-0.47947890231757995,1.5188270823983434,0.09713490810303343,-1.6585237517788,-0.5793739161855308,-0.5934085601342431,0.48799776204274015,-1.1096199719605755,1.3516176424461042,0.0673848716176896,-0.9167063246437598,-0.3983244616034642,0.4663982173490297,-0.17243207954035253,1.3968932492989352,0.04267765325136295,-0.9544334402962972,-0.5891085692648249,1.2208056072537201,-1.224684880500959,-1.6511561168857098,-0.5763417561659488,-0.40033530628673375,-0.20710834650711762,-0.9784109039158506,-0.4433303716587251,0.11152179513907269,-0.8942767961820629,-0.43866560584335235,-0.5997010349037131,-0.981837147022541,-1.139704388281481,0.08508093078517175,-0.3525361413292487,-0.10877330507024473,-0.36120447489815694,-0.16608542276324786,0.2256543423694892,0.8872529265520432,-0.9064637511254445,-0.7546401883515093,-0.5850756932370779,-0.39896047343326496,0.45225764820875614,-0.14126735682327837,0.12599558535732466,2.4591218581056236,1.5641064502305864,-0.46621128663795236,1.1444070737845933,0.5729992173748868,1.0056719887809908,-0.7423263457064351,-0.48208207542953413,-0.2625844509584637,0.7931594171032907,0.9881811375898005,-1.1700914518595684,-0.7037669960839458,-0.6090657413911147,1.2354873301018818,1.6878105133390187,-1.9727555701272435,-1.5278625454100454,-1.2492291174653525,-1.0378715808441878,-0.3505715701756728,-0.6210048408147171,-0.07098174821883052,0.27110213002126,-0.9176620115984644,-0.7236987835512491
2007-06-10,1.1960443028201164,2.883061466001685,2.2239650222397604,1.3756294121957935,3.573028222858921,0.5593384852924208,-1.6065075994379159,-1.3337780012267313,0.7027167269695052,-0.02330980602352918,0.43088865783513447,0.575847659704407,-1.4848618734568972,-1.3100470508682462,0.6476457716254282,-0.17210946599538388,0.36881756093915447,-0.39343065993136855,-0.20565572897986742,-0.571147854421048,0.782992329987951,-0.34533573497093123,-0.3467669463973089,-0.14472585650890774,-0.24250742256947788,-0.4250533499386088,-0.5797552698140452,-0.5230689628591617,0.07191318475685014,0.29339173578034994,0.9322256485676349,-0.11056864993814253,-0.03416082317800865,-0.6779425450660957,-0.20772732521981638,-0.6174661399777053,-1.0668441424058175,0.08219827814386232,8.572301689834031e-07,-1.149939711713137,-0.1899942595131411,-0.8160739140982098,-1.006324068511385,-0.10926745854435152,-0.8173253203742824,-1.2133990129286878,-0.2960716685372857,-0.6980325428942413,-0.9323760217181413,-0.4586014017890787,0.7347537540277835,-0.3816813942521155,-0.3475701748233495,0.6831320947750137,-1.3967077857126375,-1.4319135836943013,0.5632268365575009,-0.21394729210407704,0.17297862397182867,0.35255315805512416,-1.3172682402298965,-0.9008399513584899,0.1667019175707846,0.4436349135979695,0.8386988222349481,-0.5836999818786254,0.664792350426938,0.5792138801000959,0.019245496337548004,-0.7397653138734247,-0.46184679272972307,-0.5877018777543969,-0.8725065535220272,0.02519849012068206,-0.3868451366752895,2.373362584448082,1.4588884009991592,0.3781197289437391,0.29751778039690363,0.568802658499265,0.8753898272264046,-0.693098105511346,-0.3548000281560392,0.30034177641256515,0.8516424517754753,0.035612011062967144,-0.025049052984600646,-0.6927260285761382,-0.21416377797513994,0.9639299785963601,-1.2708141581192638,-0.3778517127795758,0.0895549145677633,-1.1776809338302356,0.13506896845315916,2.670761813204507,1.4058519231363458,2.090512396767362,1.0760073814761075,-0.6179920449597903,-0.07902688312477947
2007-06-17,1.1960443028201164,2.8940837457033206,2.2464655798913222,1.3951653276252818,3.573028222858921,-0.9278681709265345,-1.2110773831332418,-0.6631095218299645,0.1474124737574087,0.2078655889133755,0.1839101198872824,-0.9799240492160732,-1.0930197382155213,-0.6750316280672615,0.30359128992964685,0.10920849712171309,-0.13392248208651286,-0.9106746237501109,-0.9866118866635967,-0.04595388685377118,0.35674053251352095,-0.35630856983074305,-0.22153905757897585,-0.7124762375431376,-1.042492182401262,-0.1626275655307067,-0.33666566826681615,-0.7739705366724211,0.3410695030999895,0.6045949090775316,0.8488818442258579,-0.8516521625325629,-1.3065701885001646,-0.6518234841940587,-0.06634932292897307,-0.2505029763565161,0.43856890395595677,0.8591892716238184,-0.9893988466120374,-1.1223817484630907,-0.9786793878856632,-0.42656512481928505,-0.999082154246802,0.40125943020107396,-0.23205226644514626,-1.148141933146923,-0.9694326995816414,-0.34795867257351504,-1.528730138505948,-0.47466820159863055,0.42110027443016523,-0.32709868920836693,-0.23755495572607255,-1.2325124981314093,-0.024668286513627253,-0.483288452644743,-0.6716560656932506,-0.10470429698243379,-0.35571692095475094,-0.8255691670745527,-0.49862512673164944,-0.739921017299735,-0.056816497221085296,1.055603366275645,0.3563998530284741,-0.32751913101859087,-0.1329774727721676,0.1412202105336989,-0.6154771394128628,-0.7508921520205115,-0.3339467663111119,-0.5105686726091825,-0.9445021266618461,-0.16187275218486588,-0.30188136449884834,2.3896724168731702,1.9940084420338002,-0.4083458613437242,-1.5373882598912827,-0.18982482577424445,0.5120500455806188,-0.6575555031683652,0.14632006748764914,0.5582920337980865,0.8765836160241676,-0.8972758610191228,-1.3828797913763262,-0.6661407573664206,-0.17264033999255482,0.0734292243049164,-0.2747832673587489,0.5953251406005572,0.07246769133047759,-0.9118268383136795,-0.9112660085554322,0.9129682770036257,1.1316436784217625,1.357374741958474,1.4456066652721415,-0.5330418243420371,-0.02968982948661888
2007-06-24,1.1960443028201164,2.82795006749351,2.178963906936636,1.356093496766306,3.464059248325994,-0.5448039679836161,-0.4342859008072887,0.09637173634887078,-0.16108224026785176,-0.08830887028267181,-0.4610475190373768,-0.8367919395674126,-1.4251264285228336,0.25024926368222006,0.2033206749862339,-0.15383086753748193,-0.2275732685886113,-0.3666126013182262,1.471159398613459,0.1973624556192402,1.8578174102889131,-0.3980925978285832,-0.2742722034347192,-0.7930292454706146,0.4660108116374434,-0.6142878177064349,-1.1875915268972346,-0.7116414111380568,-0.7649633666957233,-0.49255534822992564,-0.738853416687668,-0.450779719274924,0.38323863305963735,-0.5987222527644797,-0.17862840098101734,-0.08587853865048567,1.6251661188579838,1.319924155929154,1.8190300194060638,-1.1022311721919382,-0.8863727407798158,-0.3687138362124539,-1.0601309499568945,1.0612238275116088,0.40767132637003317,-1.1199888292884244,-1.0363363848410443,-0.15643146497987254,1.2793897348070467,0.15168346725735235,1.4294556143109902,-0.2932274137643369,-0.28849063096450894,-0.8486818436418643,0.9075665743819009,0.6451840635230593,0.83299717351064,-0.2753748946090921,-0.467773228884945,-0.5868618357823023,-0.3869576203834332,0.28886788842221095,0.4234090334914573,0.59711072863187,-0.016330357436166246,-0.014867522587378841,-0.6725759959539266,-0.45615909834294044,0.2260402380050609,-0.7700466847708398,-0.5560747422663759,-0.6404719663571781,-0.35569598278811737,0.04723647215859433,-0.2304826893248568,2.3714095489132045,0.8076517068436387,0.9528277527397431,-0.47342357760752524,1.979404569565403,0.478592439387373,0.03897051842401249,0.5494637518204326,-0.09464764034818651,0.062306497978794485,-0.639761408735995,0.837964137196061,-0.6371801749340189,-0.33136557920603005,-0.06930786993088343,-0.08517218820824461,0.07218772221717372,0.6636403352305452,-0.9057272274624628,-0.8977589301649148,-0.3167012701951011,-0.1352798618928446,0.2370626706856941,-0.47242766983331275,-0.4610773829375461,0.06412146195247873
2007-07-01,1.1217662019501982,2.728749550178794,2.0552108398530433,1.297485750477842,3.3877809661529468,0.2776457403438208,0.513639641072341,-0.5964356006388569,1.0884757283737643,-0.38623920338119067,-0.25555925581805594,-0.19825335306547412,0.01706179979622267,0.08095982354950987,1.1269045686143602,-0.37923386629127975,-0.183054527915793,-0.4196569267467383,1.1911450732482798,0.760526056755129,1.5809496405971155,-0.06814887432470627,-0.16503485670200913,0.8863916585018462,0.596374823638452,-1.7430609745671661,0.8781040448486952,-0.9277224909140845,-0.8871217699953863,-0.5572743870559668,1.1542569915324887,0.465478185299539,0.9550595843979443,-0.6598855493196241,-0.530891813076036,1.4203991913745109,0.20522877568075165,1.4628871072993719,0.8281180453286436,-1.1340275679180727,-0.6915982904172032,1.1187983867605538,0.34102439580723476,1.7450522798959585,0.11350624000337287,-1.1245361491145633,-0.8709012022948265,-0.3807407759281933,-1.4775811057041737,0.9306326892103554,0.5054264254458332,-0.06969268645160347,-0.16974992064986613,0.7214937305041282,0.2424912997441686,0.40224327323543246,1.2551028822907528,-0.5213896491500706,-0.5461321247191654,0.3162646997249982,1.572245899184055,-0.5073064650338274,1.7095901235490287,-0.09306503757058986,-0.1577039337461392,0.007006365314741328,1.114996774883748,-0.3917121167362603,-0.23144910118705905,-0.7621869109995149,-0.5473731221582828,-0.7085468265211136,-0.5526345657081445,-0.11525792155110406,-0.40962060411468926,2.361906662823337,1.2468411217484086,-0.5092823041312772,-1.0831030845349858,0.8244278937841822,0.7164118291523887,0.6993442955226611,0.7610492575020809,-0.18964704974125074,1.3467972489473896,0.12912577967244498,-0.8163066750269987,-0.6433519308618251,-0.36843148344560134,0.9210061608092911,0.899792095206958,-1.0031931180087683,-1.6578453839809937,-0.6814910216397244,0.152834778926958,0.3272856603854931,1.9744060985300969,0.20254379960213728,1.9389656470623569,-0.39938156098493294,0.07606224744983717
2007-07-08,1.1712849358634774,2.905106025404956,2.235215301065541,1.3951653276252818,3.573028222858921,1.0468848694377937,-1.1837216703103397,-0.9937633968095736,0.5454004439809546,-0.437222928844625,0.054455826204443954,0.18401834987599458,-0.9597775870408616,-0.03327614519163586,0.6845496263518737,-0.43343798038961306,0.21977719361652923,-0.3732125494758941,-1.2457263734158768,-0.253995641645589,0.3165985390870952,-0.0477671066347174,0.22241913959315043,0.9693608972139748,-0.543002312743413,1.2677815477909482,-0.3553613393210693,-0.22356086563947572,0.45551171859111544,-0.8616900190489859,-0.048704328260597084,0.01698848254618536,0.6775627795466376,-0.6590940116026872,-0.7167708699474584,0.713374030115905,0.35329710544399506,-0.6150908136112766,-0.10960268710847118,-1.3308218421088056,-0.9501899620601422,0.6274939026573453,0.7843003976918947,-0.1353091053660907,1.031637521746409,-1.3780237242186377,-0.8663827483869637,-0.7380374334102543,-0.2542653583123955,-0.14833800472793127,-0.40470241871079654,-0.022661400675755044,-0.060255619797774225,0.28489341176410377,-1.3866193987619577,-0.2485097962320023,0.5148161071171988,-0.5892812351820983,-0.24235933589040362,0.6414935102734644,-1.3837438190031983,-0.7600605230407987,0.4521197829338478,-0.23517874827905091,0.47893831095487016,-0.13477205604309778,-0.44373357826146853,0.67316535160817,-0.48011732897060205,-0.6814612389022193,-0.6395688886592616,-0.5483417179663409,-0.21995918007206328,-0.5433841654195002,-0.031139502146738662,2.1385695329714864,0.7451380536710623,-0.6450130558851119,-1.1489110180270312,-0.4023468340243253,0.20926195466920197,0.7294912806601997,0.18390485731013398,-0.10755481341023941,-0.8086491293171345,-0.41271074031941396,0.21063376354225377,-0.6520441079782465,-0.7070936432729363,-0.17555905416599132,2.0603591434064894,-1.1033186436857314,2.313826452322369,-0.3997305015989105,-0.6890851751884746,0.979530231858663,-0.8164369006687324,0.40211370412500663,-0.6367528723034411,-0.45292115401144084,-0.7210904464124052
2007-07-15,1.047488101080279,2.7838609486869696,2.111462233981949,1.199806173330403,3.4422654534194095,-0.36182111656940247,-1.146395314398621,0.5788152889274565,0.20132497144161243,-0.7447062262338444,-0.5442268419456042,-0.32612013815073027,-0.9146713296983118,0.20546299464124934,0.11333475582744792,-0.654517524470004,-0.4072125870326442,-0.4666194044567881,-1.1767184892279705,-0.278625135375572,-0.6559412584468758,-0.31005287785657315,-0.4610243943191946,-1.2061747279138786,0.8031978511275782,0.8037133539950629,-1.4231282842189767,0.14676106027155386,-1.1469754003469186,0.7076108315518727,-1.1833329173578924,1.9537948337005093,-0.4943146947672281,-0.40414072221722,0.40029794881462655,-0.1906002143401273,-0.7647152502217912,-0.20847286754742028,-0.5145401018628358,-1.1558704607652204,-1.0678573503975972,-0.32571530970329876,-0.898924183743393,0.34614843897994274,-0.713901204778187,-1.1768325553469285,-1.1349560395055258,-0.17488060370736325,0.08127376733516882,-0.8539688300783094,-0.8670114346732029,-0.1583393196191866,-0.2530211516994022,-0.32695458297512653,0.1846001666909501,0.0222529280766996,-0.5518131486343648,-0.6595427975632504,-0.3640708769185368,-0.0820809706983539,-0.877950256723284,0.46153878698923606,-0.27601259456278826,-0.7882409279959773,-0.5789990041061692,-0.28950627453015376,-1.192836163433885,1.0372829856358994,-0.5744982561443551,-0.6032350461036858,-0.35151434377884144,-0.5913234029836655,-0.9045576306890284,-0.15807178423594043,0.2616842932501887,1.8288053058498277,0.3013416392847052,-0.3001684951445766,-0.3095452120947027,-0.4348969187416373,-0.0006584100422554704,0.369701412011135,-0.21192358328090966,0.10282331066457646,-0.892214494444284,0.43904692948810103,-0.7064075054730304,-0.5669189423382551,-0.09426744261009531,-0.9964898463626098,0.0617012421456625,-0.6293665854519276,0.8586958222473495,0.26353012056549696,-1.0484884055562445,0.7349672232646348,-0.17882753123325756,-0.15996863127770092,0.7539628337040999,-0.45668040056539394,-0.25744575000793707
